first_name,last_name,birth_year,birth_country,id,edited_first,edited_last
Bill,Brady,1889.0,USA,bradybi01,bill,brady
Bob,Brady,1922.0,USA,bradybo01,bob,brady
Brian,Brady,1962.0,USA,bradybr01,brian,brady
Cliff,Brady,1897.0,USA,bradycl01,cliff,brady
Doug,Brady,1969.0,USA,bradydo01,doug,brady
Jim,Brady,1936.0,USA,bradyji01,jim,brady
King,Brady,1881.0,USA,bradyki01,king,brady
Michael,Brady,1987.0,USA,bradymi01,michael,brady
Neal,Brady,1897.0,USA,bradyne01,neal,brady
Spike,Brady,1854.0,USA,brady01,spike,brady
Steve,Brady,1851.0,USA,bradyst01,steve,brady
Bobby,Bragan,1917.0,USA,bragabo01,bobby,bragan
Darren,Bragg,1969.0,USA,braggda01,darren,bragg
Dick,Braggins,1877.0,USA,braggdi01,dick,braggins
Glenn,Braggs,1962.0,USA,bragggl01,glenn,braggs
Dave,Brain,1879.0,England,brainda01,dave,brain
Asa,Brainard,1841.0,USA,brainas01,asa,brainard
Fred,Brainard,1892.0,USA,brainfr01,fred,brainard
Al,Braithwood,1892.0,USA,braital01,al,braithwood
Erv,Brame,1901.0,USA,brameer01,erv,brame
Art,Bramhall,1909.0,USA,bramhar01,art,bramhall
Ralph,Branca,1926.0,USA,brancra01,ralph,branca
Al,Brancato,1919.0,USA,brancal01,al,brancato
Harvey,Branch,1937.0,USA,brancha01,harvey,branch
Norm,Branch,1915.0,USA,brancno01,norm,branch
Roy,Branch,1953.0,USA,brancro01,roy,branch
Ron,Brand,1940.0,USA,brandro01,ron,brand
Mark,Brandenburg,1970.0,USA,brandma01,mark,brandenburg
Chick,Brandom,1887.0,USA,brandch01,chick,brandom
Darrell,Brandon,1940.0,USA,brandbu01,darrell,brandon
Bill,Brandt,1915.0,USA,brandbi01,bill,brandt
Ed,Brandt,1905.0,USA,branded01,ed,brandt
Jackie,Brandt,1934.0,USA,brandja01,jackie,brandt
Otis,Brannan,1899.0,USA,brannot01,otis,brannan
Mike,Brannock,1851.0,USA,brannmi01,mike,brannock
Dud,Branom,1897.0,USA,branodu01,dud,branom
Kitty,Bransfield,1875.0,USA,branski01,kitty,bransfield
Jeff,Branson,1967.0,USA,bransje01,jeff,branson
Marshall,Brant,1955.0,USA,brantma01,marshall,brant
Cliff,Brantley,1968.0,USA,brantcl01,cliff,brantley
Jeff,Brantley,1963.0,USA,brantje01,jeff,brantley
Michael,Brantley,1987.0,USA,brantmi02,michael,brantley
Mickey,Brantley,1961.0,USA,brantmi01,mickey,brantley
Rob,Brantly,1989.0,USA,brantro01,rob,brantly
Russell,Branyan,1975.0,USA,branyru01,russell,branyan
Matt,Brash,1998.0,CAN,brashma01,matt,brash
Kitty,Brashear,1877.0,USA,brashki01,kitty,brashear
Roy,Brashear,1874.0,USA,brashro01,roy,brashear
Ryan,Brasier,1987.0,USA,brasiry01,ryan,brasier
Joe,Bratcher,1898.0,USA,bratcjo01,joe,bratcher
Fred,Bratschi,1892.0,USA,bratsfr01,fred,bratschi
Steven,Brault,1992.0,USA,braulst01,steven,brault
John,Braun,1939.0,USA,braunjo01,john,braun
Ryan,Braun,1983.0,USA,braunry02,ryan,braun
Ryan,Braun,1980.0,CAN,braunry01,ryan,braun
Steve,Braun,1948.0,USA,braunst01,steve,braun
Angel,Bravo,1942.0,Venezuela,bravoan01,angel,bravo
Garland,Braxton,1900.0,USA,braxtga01,garland,braxton
Bill,Bray,1983.0,USA,braybi01,bill,bray
Buster,Bray,1913.0,USA,braybu01,buster,bray
Ben,Braymer,1994.0,USA,braymbe01,ben,braymer
Craig,Brazell,1980.0,USA,brazecr01,craig,brazell
Dewon,Brazelton,1980.0,USA,brazede01,dewon,brazelton
Frank,Brazill,1899.0,USA,brazifr01,frank,brazill
Al,Brazle,1913.0,USA,brazlal01,al,brazle
Huascar,Brazoban,1989.0,D.R.,brazohu01,huascar,brazoban
Yhency,Brazoban,1980.0,D.R.,brazoyh01,yhency,brazoban
Leslie,Brea,1973.0,D.R.,breale01,leslie,brea
Sam,Breadon,1876.0,USA,breadsa99,sam,breadon
Sid,Bream,1960.0,USA,breamsi01,sid,bream
Jim,Breazeale,1949.0,USA,breazji01,jim,breazeale
John,Brebbia,1990.0,USA,brebbjo01,john,brebbia
Harry,Brecheen,1914.0,USA,brechha01,harry,brecheen
Bill,Breckinridge,1907.0,USA,breckbi01,bill,breckinridge
Brent,Brede,1971.0,USA,bredebr01,brent,brede
Danny,Breeden,1942.0,USA,breedda01,danny,breeden
Hal,Breeden,1944.0,USA,breedha01,hal,breeden
Marv,Breeding,1934.0,USA,breedma01,marv,breeding
Alex,Bregman,1994.0,USA,bregmal01,alex,bregman
Fred,Breining,1955.0,USA,breinfr01,fred,breining
Alonzo,Breitenstein,1857.0,USA,breital01,alonzo,breitenstein
Theodore,Breitenstein,1869.0,USA,breitte01,theodore,breitenstein
Herb,Bremer,1913.0,USA,bremehe01,herb,bremer
Sam,Brenegan,1890.0,USA,brenesa01,sam,brenegan
Bob,Brenly,1954.0,USA,brenlbo01,bob,brenly
Ad,Brennan,1887.0,USA,brennad01,ad,brennan
Brandon,Brennan,1991.0,USA,brennbr01,brandon,brennan
Don,Brennan,1903.0,USA,brenndo01,don,brennan
Jack,Brennan,1863.0,USA,brennji01,jack,brennan
Tom,Brennan,1952.0,USA,brennto01,tom,brennan
Will,Brennan,1998.0,USA,brennwi02,will,brennan
William,Brennan,1963.0,USA,brennwi01,william,brennan
Jim,Brenneman,1941.0,USA,brennji02,jim,brenneman
Bert,Brenner,1887.0,USA,brennbe01,bert,brenner
Lynn,Brenton,1889.0,USA,brently01,lynn,brenton
Bryce,Brentz,1988.0,USA,brentbr01,bryce,brentz
Jake,Brentz,1994.0,USA,brentja01,jake,brentz
Bill,Brenzel,1910.0,USA,brenzbi01,bill,brenzel
Craig,Breslow,1980.0,USA,breslcr01,craig,breslow
Roger,Bresnahan,1879.0,USA,bresnro01,roger,bresnahan
Rube,Bressler,1894.0,USA,bressru01,rube,bressler
Eddie,Bressoud,1932.0,USA,bressed01,eddie,bressoud
Jim,Breton,1891.0,USA,bretoji01,jim,breton
George,Brett,1953.0,USA,brettge01,george,brett
Herbert,Brett,1900.0,USA,bretthe01,herbert,brett
Ken,Brett,1948.0,USA,brettke01,ken,brett
Ryan,Brett,1991.0,USA,brettry01,ryan,brett
Marv,Breuer,1914.0,USA,breuema01,marv,breuer
Billy,Brewer,1968.0,USA,brewebi01,billy,brewer
Charles,Brewer,1988.0,USA,brewech01,charles,brewer
Chet,Brewer,1907.0,USA,brewech02,chet,brewer
Colten,Brewer,1992.0,USA,breweco01,colten,brewer
Jack,Brewer,1918.0,USA,breweja01,jack,brewer
Jim,Brewer,1937.0,USA,breweji01,jim,brewer
Mike,Brewer,1959.0,USA,brewemi01,mike,brewer
Rod,Brewer,1966.0,USA,brewero01,rod,brewer
Tom,Brewer,1931.0,USA,breweto01,tom,brewer
Tony,Brewer,1957.0,USA,breweto02,tony,brewer
Jamie,Brewington,1971.0,USA,brewija01,jamie,brewington
Charlie,Brewster,1916.0,USA,brewsch01,charlie,brewster
Alan,Brice,1937.0,USA,briceal01,alan,brice
Austin,Brice,1992.0,China,briceau01,austin,brice
Jose,Briceno,1992.0,Venezuela,bricejo01,jose,briceno
Fred,Brickell,1906.0,USA,brickfr01,fred,brickell
Fritz,Brickell,1935.0,USA,brickfr02,fritz,brickell
George,Brickley,1894.0,USA,brickge01,george,brickley
Ralph,Brickner,1925.0,USA,brickra01,ralph,brickner
Jonah,Bride,1995.0,USA,bridejo01,jonah,bride
Jim,Brideweser,1927.0,USA,brideji01,jim,brideweser
Marshall,Bridges,1931.0,USA,bridgma01,marshall,bridges
Rocky,Bridges,1927.0,USA,bridgro01,rocky,bridges
Tommy,Bridges,1906.0,USA,bridgto01,tommy,bridges
Al,Bridwell,1884.0,USA,bridwal01,al,bridwell
Parker,Bridwell,1991.0,USA,bridwpa01,parker,bridwell
Bunny,Brief,1892.0,USA,briefbu01,bunny,brief
Beau,Brieske,1998.0,USA,briesbe01,beau,brieske
Buttons,Briggs,1875.0,USA,briggbu01,buttons,briggs
Charlie,Briggs,1860.0,USA,briggch01,charlie,briggs
Dan,Briggs,1952.0,USA,briggda01,dan,briggs
Grant,Briggs,1865.0,USA,brigggr01,grant,briggs
John,Briggs,1944.0,USA,briggjo02,john,briggs
John,Briggs,1934.0,USA,briggjo01,john,briggs
Jake,Brigham,1988.0,USA,brighja01,jake,brigham
Jeff,Brigham,1992.0,USA,brighje01,jeff,brigham
Harry,Bright,1929.0,USA,brighha01,harry,bright
Reid,Brignac,1986.0,USA,brignre01,reid,brignac
Nelson,Briles,1943.0,USA,brilene01,nelson,briles
Greg,Briley,1965.0,USA,brilegr01,greg,briley
Frank,Brill,1864.0,USA,brillfr01,frank,brill
Jim,Brillheart,1903.0,USA,brillji01,jim,brillheart
Brad,Brink,1965.0,USA,brinkbr01,brad,brink
Bill,Brinker,1883.0,USA,brinkbi01,bill,brinker
Chuck,Brinkman,1944.0,USA,brinkch01,chuck,brinkman
Ed,Brinkman,1941.0,USA,brinked01,ed,brinkman
Leon,Brinkopf,1926.0,USA,brinkle01,leon,brinkopf
Lewis,Brinson,1994.0,USA,brinsle01,lewis,brinson
Fatty,Briody,1858.0,USA,briodfa01,fatty,briody
John,Briscoe,1967.0,USA,briscjo01,john,briscoe
Lou,Brissie,1924.0,USA,brisslo01,lou,brissie
Braden,Bristo,1994.0,USA,bristbr01,braden,bristo
Dave,Bristol,1933.0,USA,bristda99,dave,bristol
George,Bristow,1870.0,USA,bristge01,george,bristow
Bernardo,Brito,1963.0,D.R.,britobe01,bernardo,brito
Eude,Brito,1978.0,D.R.,britoeu01,eude,brito
Jhony,Brito,1998.0,D.R.,britojh01,jhony,brito
Jorge,Brito,1966.0,D.R.,britojo01,jorge,brito
Juan,Brito,1979.0,D.R.,britoju01,juan,brito
Socrates,Brito,1992.0,D.R.,britoso01,socrates,brito
Tilson,Brito,1972.0,D.R.,britoti01,tilson,brito
Jim,Britt,1849.0,USA,brittji01,jim,britt
Gus,Brittain,1909.0,USA,brittgu01,gus,brittain
Jack,Brittin,1924.0,USA,brittja01,jack,brittin
Chris,Britton,1982.0,USA,brittch01,chris,britton
Drake,Britton,1989.0,USA,brittdr01,drake,britton
Gil,Britton,1891.0,USA,brittgi01,gil,britton
Jim,Britton,1944.0,USA,brittji02,jim,britton
Zack,Britton,1987.0,USA,brittza01,zack,britton
Tony,Brizzolara,1957.0,USA,brizzto01,tony,brizzolara
Johnny,Broaca,1909.0,USA,broacjo01,johnny,broaca
Lance,Broadway,1983.0,USA,broadla01,lance,broadway
Mike,Broadway,1987.0,USA,broadmi01,mike,broadway
Pete,Broberg,1950.0,USA,brobepe01,pete,broberg
Doug,Brocail,1967.0,USA,brocado01,doug,brocail
Chris,Brock,1970.0,USA,brockch01,chris,brock
Greg,Brock,1957.0,USA,brockgr01,greg,brock
John,Brock,1896.0,USA,brockjo01,john,brock
Lou,Brock,1939.0,USA,brocklo01,lou,brock
Tarrik,Brock,1973.0,USA,brockta01,tarrik,brock
King,Brockett,1880.0,USA,brockle01,king,brockett
Brian,Broderick,1986.0,USA,brodebr01,brian,broderick
Matt,Broderick,1877.0,USA,brodema01,matt,broderick
Steve,Brodie,1868.0,USA,brodist01,steve,brodie
Dick,Brodowski,1932.0,USA,brododi01,dick,brodowski
Connor,Brogdon,1995.0,USA,brogdco01,connor,brogdon
Ernie,Broglio,1935.0,USA,brogler01,ernie,broglio
Rico,Brogna,1970.0,USA,brognri01,rico,brogna
Jack,Brohamer,1950.0,USA,brohaja01,jack,brohamer
Troy,Brohawn,1973.0,USA,brohatr01,troy,brohawn
Ken,Brondell,1921.0,USA,brondke01,ken,brondell
Charles,Bronfman,1931.0,Canada,bronfch99,charles,bronfman
Jeff,Bronkey,1965.0,Afghanistan,bronkje01,jeff,bronkey
Herman,Bronkie,1885.0,USA,bronkhe01,herman,bronkie
Jim,Bronstad,1936.0,USA,bronsji01,jim,bronstad
Ike,Brookens,1949.0,USA,brookik01,ike,brookens
Tom,Brookens,1953.0,USA,brookto01,tom,brookens
Aaron,Brooks,1990.0,USA,brookaa01,aaron,brooks
Bobby,Brooks,1945.0,USA,brookbo01,bobby,brooks
Frank,Brooks,1978.0,USA,brookfr01,frank,brooks
Hubie,Brooks,1956.0,USA,brookhu01,hubie,brooks
Jerry,Brooks,1967.0,USA,brookje01,jerry,brooks
Mandy,Brooks,1897.0,USA,brookma01,mandy,brooks
Trenton,Brooks,1995.0,USA,brooktr01,trenton,brooks
Scott,Brosius,1966.0,USA,brosisc01,scott,brosius
Sig,Broskie,1911.0,USA,brosksi01,sig,broskie
Jim,Brosnan,1929.0,USA,brosnji01,jim,brosnan
Terry,Bross,1966.0,USA,brosste01,terry,bross
Frank,Brosseau,1944.0,USA,brossfr01,frank,brosseau
Mike,Brosseau,1994.0,USA,brossmi01,mike,brosseau
Rex,Brothers,1987.0,USA,brothre01,rex,brothers
Tony,Brottem,1891.0,USA,brottto01,tony,brottem
Cal,Broughton,1860.0,USA,brougca01,cal,broughton
Mark,Brouhard,1956.0,USA,brouhma01,mark,brouhard
Ben,Broussard,1976.0,USA,brousbe01,ben,broussard
Art,Brouthers,1882.0,USA,broutar01,art,brouthers
Dan,Brouthers,1858.0,USA,broutda01,dan,brouthers
Joe,Brovia,1922.0,USA,brovijo01,joe,brovia
Scott,Brow,1969.0,USA,browsc01,scott,brow
Bob,Brower,1960.0,USA,browebo01,bob,brower
Frank,Brower,1893.0,USA,browefr01,frank,brower
Jim,Brower,1972.0,USA,broweji01,jim,brower
Louis,Brower,1900.0,USA,browelo01,louis,brower
Adrian,Brown,1974.0,USA,brownad01,adrian,brown
Alton,Brown,1925.0,USA,brownal01,alton,brown
Andrew,Brown,1981.0,USA,brownan01,andrew,brown
Andrew,Brown,1984.0,USA,brownan02,andrew,brown
Ben,Brown,1999.0,USA,brownbe01,ben,brown
Bill,Brown,1893.0,USA,brownbi01,bill,brown
Bob,Brown,1911.0,USA,brownbo02,bob,brown
Bobby,Brown,1924.0,USA,brownbo03,bobby,brown
Bobby,Brown,1954.0,USA,brownbo04,bobby,brown
Brant,Brown,1971.0,USA,brownbr01,brant,brown
Brooks,Brown,1985.0,USA,brownbr02,brooks,brown
Buster,Brown,1881.0,USA,brownbu01,buster,brown
Carroll,Brown,1889.0,USA,brownbo01,carroll,brown
Charlie,Brown,1871.0,USA,brownch01,charlie,brown
Chris,Brown,1961.0,USA,brownch02,chris,brown
Clint,Brown,1903.0,USA,browncl01,clint,brown
Corey,Brown,1985.0,USA,brownco01,corey,brown
Curly,Brown,1888.0,USA,browncu01,curly,brown
Curt,Brown,1960.0,USA,browncu03,curt,brown
Curtis,Brown,1945.0,USA,browncu02,curtis,brown
Daren,Brown,1967.0,USA,brownda99,daren,brown
Darrell,Brown,1955.0,USA,brownda01,darrell,brown
Dee,Brown,1978.0,USA,brownde02,dee,brown
Delos,Brown,1892.0,USA,brownde01,delos,brown
Dick,Brown,1935.0,USA,browndi01,dick,brown
Domonic,Brown,1987.0,USA,browndo01,domonic,brown
Drummond,Brown,1885.0,USA,browndr01,drummond,brown
Dusty,Brown,1982.0,USA,browndu01,dusty,brown
Eddie,Brown,1891.0,USA,browned02,eddie,brown
Elmer,Brown,1883.0,USA,brownel01,elmer,brown
Emil,Brown,1974.0,USA,brownem01,emil,brown
Fred,Brown,1879.0,USA,brownfr01,fred,brown
Freeman,Brown,1845.0,USA,brownfr99,freeman,brown
Gary,Brown,1988.0,USA,brownga02,gary,brown
Gates,Brown,1939.0,USA,brownga01,gates,brown
Hal,Brown,1924.0,USA,brownha01,hal,brown
Hunter,Brown,1998.0,USA,brownhu01,hunter,brown
Ike,Brown,1942.0,USA,brownik01,ike,brown
Jackie,Brown,1943.0,USA,brownja01,jackie,brown
Jake,Brown,1948.0,USA,brownja02,jake,brown
Jamie,Brown,1977.0,USA,brownja04,jamie,brown
Jarvis,Brown,1967.0,USA,brownja03,jarvis,brown
Jeremy,Brown,1979.0,USA,brownje02,jeremy,brown
Jim,Brown,1891.0,USA,brownji02,jim,brown
Jim,Brown,1860.0,USA,brownji01,jim,brown
Jimmy,Brown,1910.0,USA,brownji03,jimmy,brown
Joe,Brown,1859.0,CAN,brownjo01,joe,brown
Joe,Brown,1900.0,USA,brownjo03,joe,brown
John,Brown,1876.0,USA,brownjo02,john,brown
Jophery,Brown,1945.0,USA,brownjo04,jophery,brown
Jordan,Brown,1983.0,USA,brownjo05,jordan,brown
Jumbo,Brown,1907.0,USA,brownju01,jumbo,brown
Keith,Brown,1964.0,USA,brownke02,keith,brown
Kevin,Brown,1965.0,USA,brownke01,kevin,brown
Kevin,Brown,1966.0,USA,brownke03,kevin,brown
Kevin,Brown,1973.0,USA,brownke04,kevin,brown
Larry,Brown,1940.0,USA,brownla01,larry,brown
Leon,Brown,1948.0,USA,brownle02,leon,brown
Lew,Brown,1858.0,USA,brownle01,lew,brown
Lindsay,Brown,1911.0,USA,brownli01,lindsay,brown
Lloyd,Brown,1904.0,USA,brownll01,lloyd,brown
Mace,Brown,1909.0,USA,brownma01,mace,brown
Mark,Brown,1959.0,USA,brownma02,mark,brown
Marty,Brown,1963.0,USA,brownma03,marty,brown
Matthew,Brown,1982.0,USA,brownma05,matthew,brown
Mike,Brown,1959.0,USA,brownmi02,mike,brown
Mike,Brown,1959.0,USA,brownmi01,mike,brown
Mordecai,Brown,1876.0,USA,brownmo01,mordecai,brown
Myrl,Brown,1894.0,USA,brownmy01,myrl,brown
Norm,Brown,1919.0,USA,brownno01,norm,brown
Oliver,Brown,1849.0,USA,brownol01,oliver,brown
Ollie,Brown,1944.0,USA,brownol02,ollie,brown
Oscar,Brown,1946.0,USA,brownos01,oscar,brown
Paul,Brown,1941.0,USA,brownpa01,paul,brown
Randy,Brown,1943.0,USA,brownra02,randy,brown
Ray,Brown,1889.0,USA,brownra01,ray,brown
Ray,Brown,1908.0,USA,brownra99,ray,brown
Roosevelt,Brown,1975.0,USA,brownro01,roosevelt,brown
Sam,Brown,1877.0,USA,brownsa01,sam,brown
Scott,Brown,1956.0,USA,brownsc01,scott,brown
Seth,Brown,1992.0,USA,brownse01,seth,brown
Steve,Brown,1957.0,USA,brownst02,steve,brown
Stub,Brown,1870.0,USA,brownst01,stub,brown
Tom,Brown,1949.0,USA,brownto04,tom,brown
Tom,Brown,1860.0,England,brownto01,tom,brown
Tom,Brown,1940.0,USA,brownto03,tom,brown
Tommy,Brown,1927.0,USA,brownto02,tommy,brown
Trevor,Brown,1991.0,USA,browntr01,trevor,brown
Walter,Brown,1915.0,USA,brownwa01,walter,brown
Willard,Brown,1915.0,USA,brownwi02,willard,brown
William,Brown,1866.0,USA,brownwi01,william,brown
Byron,Browne,1942.0,USA,brownby01,byron,browne
Earl,Browne,1911.0,USA,brownea01,earl,browne
George,Browne,1876.0,USA,brownge01,george,browne
Jerry,Browne,1966.0,Virgin Islands,brownje01,jerry,browne
Pidge,Browne,1929.0,USA,brownpi01,pidge,browne
Barret,Browning,1984.0,USA,brownba01,barret,browning
Cal,Browning,1938.0,USA,brownca01,cal,browning
Frank,Browning,1882.0,USA,brownfr02,frank,browning
Pete,Browning,1861.0,USA,brownpe01,pete,browning
Tom,Browning,1960.0,USA,brownto05,tom,browning
Mark,Brownson,1975.0,USA,brownma04,mark,brownson
Jonathan,Broxton,1984.0,USA,broxtjo01,jonathan,broxton
Keon,Broxton,1990.0,USA,broxtke01,keon,broxton
Bill,Brubaker,1910.0,USA,brubabi01,bill,brubaker
Bruce,Brubaker,1941.0,USA,brubabr01,bruce,brubaker
JT,Brubaker,1993.0,USA,brubajt01,jt,brubaker
Bob,Bruce,1933.0,USA,brucebo01,bob,bruce
Jay,Bruce,1987.0,USA,bruceja01,jay,bruce
Lou,Bruce,1877.0,USA,brucelo01,lou,bruce
Fred,Bruckbauer,1938.0,USA,bruckfr01,fred,bruckbauer
Earle,Brucker,1901.0,USA,bruckea01,earle,brucker
Earle,Brucker,1925.0,USA,bruckea02,earle,brucker
Andy,Bruckmiller,1882.0,USA,bruckan01,andy,bruckmiller
J. T.,Bruett,1967.0,USA,bruetjt01,j. t.,bruett
Frank,Bruggy,1891.0,USA,bruggfr01,frank,bruggy
Jaycob,Brugman,1992.0,USA,brugmja01,jaycob,brugman
Mike,Bruhert,1951.0,USA,bruhemi01,mike,bruhert
Justin,Bruihl,1997.0,USA,bruihju01,justin,bruihl
Vidal,Brujan,1998.0,D.R.,brujavi01,vidal,brujan
Cliff,Brumbaugh,1974.0,USA,brumbcl01,cliff,brumbaugh
Jacob,Brumfield,1965.0,USA,brumfja01,jacob,brumfield
Duff,Brumley,1970.0,USA,brumldu01,duff,brumley
Mike,Brumley,1962.0,USA,brumlmi02,mike,brumley
Mike,Brumley,1938.0,USA,brumlmi01,mike,brumley
Glenn,Brummer,1954.0,USA,brummgl01,glenn,brummer
Greg,Brummett,1967.0,USA,brummgr01,greg,brummett
Tyson,Brummett,1984.0,USA,brummty01,tyson,brummett
Tom,Brunansky,1960.0,USA,brunato01,tom,brunansky
Jack,Bruner,1924.0,USA,bruneja01,jack,bruner
Roy,Bruner,1917.0,USA,brunero01,roy,bruner
George,Brunet,1935.0,USA,brunege01,george,brunet
Justin,Brunette,1975.0,USA,bruneju01,justin,brunette
Brian,Bruney,1982.0,USA,brunebr01,brian,bruney
Tom,Bruno,1953.0,USA,brunoto01,tom,bruno
Arlo,Brunsberg,1940.0,USA,brunsar01,arlo,brunsberg
Will,Brunson,1970.0,USA,brunswi01,will,brunson
Eric,Bruntlett,1978.0,USA,brunter01,eric,bruntlett
Bob,Brush,1875.0,USA,brushbo01,bob,brush
John T.,Brush,1845.0,USA,brushjo99,john t.,brush
Jim,Bruske,1964.0,USA,bruskji01,jim,bruske
Warren,Brusstar,1952.0,USA,brusswa01,warren,brusstar
Bill,Bruton,1925.0,USA,brutobi01,bill,bruton
Ed,Bruyette,1874.0,USA,bruyeed01,ed,bruyette
Billy,Bryan,1938.0,USA,bryanbi01,billy,bryan
Clay,Bryant,1911.0,USA,bryancl01,clay,bryant
Derek,Bryant,1951.0,USA,bryande01,derek,bryant
Don,Bryant,1941.0,USA,bryando01,don,bryant
George,Bryant,1857.0,USA,bryange01,george,bryant
Kris,Bryant,1992.0,USA,bryankr01,kris,bryant
Ralph,Bryant,1961.0,USA,bryanra01,ralph,bryant
Ron,Bryant,1947.0,USA,bryanro01,ron,bryant
T. R.,Bryden,1959.0,USA,brydetr01,t. r.,bryden
Steve,Brye,1949.0,USA,bryest01,steve,brye
Tod,Brynan,1863.0,USA,brynato01,tod,brynan
Zach,Brzykcy,1999.0,USA,brzykza01,zach,brzykcy
Jaime,Bubela,1978.0,USA,bubelja01,jaime,bubela
Kris,Bubic,1997.0,USA,bubickr01,kris,bubic
Hal,Bubser,1895.0,USA,bubseha01,hal,bubser
Johnny,Bucha,1925.0,USA,buchajo01,johnny,bucha
Bob,Buchanan,1961.0,USA,buchabo01,bob,buchanan
Brian,Buchanan,1973.0,USA,buchabr01,brian,buchanan
David,Buchanan,1989.0,USA,buchada01,david,buchanan
Jake,Buchanan,1989.0,USA,buchaja01,jake,buchanan
Jim,Buchanan,1876.0,USA,buchaji01,jim,buchanan
Jerry,Buchek,1942.0,USA,bucheje01,jerry,buchek
Jim,Bucher,1911.0,USA,bucheji01,jim,bucher
Clay,Buchholz,1984.0,USA,buchhcl01,clay,buchholz
Taylor,Buchholz,1981.0,USA,buchhta01,taylor,buchholz
Ryan,Buchter,1987.0,USA,buchtry01,ryan,buchter
John,Buck,1980.0,USA,buckjo01,john,buck
Travis,Buck,1983.0,USA,bucktr01,travis,buck
Gary,Buckels,1965.0,USA,buckega02,gary,buckels
Al,Buckenberger,1861.0,USA,buckeal99,al,buckenberger
Garland,Buckeye,1897.0,USA,buckega01,garland,buckeye
Fred,Buckingham,1876.0,USA,buckied01,fred,buckingham
Jess,Buckles,1890.0,USA,bucklje01,jess,buckles
Dick,Buckley,1858.0,USA,buckldi01,dick,buckley
John,Buckley,1870.0,USA,buckljo01,john,buckley
Kevin,Buckley,1959.0,USA,bucklke01,kevin,buckley
Bill,Buckner,1949.0,USA,bucknbi01,bill,buckner
Billy,Buckner,1983.0,USA,bucknbi02,billy,buckner
Mark,Budaska,1952.0,USA,budasma01,mark,budaska
Jay,Budd,1865.0,USA,budd01,jay,budd
Ryan,Budde,1979.0,USA,buddery01,ryan,budde
Mike,Buddie,1970.0,USA,buddimi01,mike,buddie
Don,Buddin,1934.0,USA,buddido01,don,buddin
Mike,Budnick,1919.0,USA,budnimi01,mike,budnick
Mark,Budzinski,1973.0,USA,budzima01,mark,budzinski
Steve,Buechele,1961.0,USA,buechst01,steve,buechele
Walker,Buehler,1994.0,USA,buehlwa01,walker,buehler
Mark,Buehrle,1979.0,USA,buehrma01,mark,buehrle
Charlie,Buelow,1877.0,USA,bueloch01,charlie,buelow
Fritz,Buelow,1876.0,Germany,buelofr01,fritz,buelow
Francisley,Bueno,1981.0,Cuba,buenofr01,francisley,bueno
Jay,Buente,1983.0,USA,buentja01,jay,buente
Art,Bues,1888.0,USA,buesar01,art,bues
Charlie,Buffinton,1861.0,USA,buffich01,charlie,buffinton
Damon,Buford,1970.0,USA,buforda01,damon,buford
Don,Buford,1937.0,USA,bufordo01,don,buford
Bob,Buhl,1928.0,USA,buhlbo01,bob,buhl
Jay,Buhner,1964.0,USA,buhneja01,jay,buhner
DeWayne,Buice,1957.0,USA,buicede01,dewayne,buice
J. B.,Bukauskas,1996.0,USA,bukaujb01,j. b.,bukauskas
Cy,Buker,1918.0,USA,bukercy01,cy,buker
Henry,Buker,1859.0,USA,bukerha01,henry,buker
Ryan,Bukvich,1978.0,USA,bukviry01,ryan,bukvich
Jason,Bulger,1978.0,USA,bulgeja01,jason,bulger
Morgan,Bulkeley,1837.0,USA,bulkemo99,morgan,bulkeley
George,Bullard,1928.0,USA,bullage01,george,bullard
Sim,Bullas,1863.0,England,bullasi01,sim,bullas
Scott,Bullett,1968.0,USA,bullesc01,scott,bullett
Terry,Bulling,1952.0,USA,bullibu01,terry,bulling
Jim,Bullinger,1965.0,USA,bulliji01,jim,bullinger
Kirk,Bullinger,1969.0,USA,bulliki01,kirk,bullinger
Bryan,Bullington,1980.0,USA,bullibr01,bryan,bullington
Eric,Bullock,1960.0,USA,bulloer01,eric,bullock
Red,Bullock,1911.0,USA,bullore01,red,bullock
Al,Bumbry,1947.0,USA,bumbral01,al,bumbry
Madison,Bumgarner,1989.0,USA,bumgama01,madison,bumgarner
Aaron,Bummer,1993.0,USA,bummeaa01,aaron,bummer
Nate,Bump,1976.0,USA,bumpna01,nate,bump
Josh,Bunce,1847.0,USA,buncejo01,josh,bunce
Melvin,Bunch,1971.0,USA,bunchme01,melvin,bunch
Dylan,Bundy,1992.0,USA,bundydy01,dylan,bundy
Wally,Bunker,1945.0,USA,bunkewa01,wally,bunker
Jim,Bunning,1931.0,USA,bunniji01,jim,bunning
Danny,Burawa,1988.0,USA,burawda01,danny,burawa
Dave,Burba,1966.0,USA,burbada01,dave,burba
Bill,Burbach,1947.0,USA,burbabi01,bill,burbach
Nelson,Burbrink,1921.0,USA,burbrne01,nelson,burbrink
Al,Burch,1883.0,USA,burchal01,al,burch
Ernie,Burch,1856.0,USA,burcher01,ernie,burch
Larry,Burchart,1946.0,USA,burchla01,larry,burchart
Fred,Burchell,1879.0,USA,burchfr01,fred,burchell
Bob,Burda,1938.0,USA,burdabo01,bob,burda
Freddie,Burdette,1936.0,USA,burdefr01,freddie,burdette
Lew,Burdette,1926.0,USA,burdele01,lew,burdette
Nick,Burdi,1993.0,USA,burdini01,nick,burdi
